order_id,payment_sequential,payment_type,payment_installments,payment_value,currency
col_order_0005078,1,tarjeta_credito,1,194800.00,COP
col_order_0005079,1,bono_regalo,1,96500.00,COP
col_order_0005080,1,tarjeta_credito,3,97300.00,COP
col_order_0005081,1,credito_bnpl,6,214500.00,COP
col_order_0005082,1,tarjeta_credito,3,701900.00,COP
col_order_0005085,1,tarjeta_debito,1,59400.00,COP
col_order_0005085,2,tarjeta_debito,1,94200.00,COP
col_order_0005086,1,tarjeta_credito,3,81800.00,COP
col_order_0005087,1,contra_entrega,1,120100.00,COP
col_order_0005087,2,transferencia,1,82600.00,COP
col_order_0005088,1,tarjeta_debito,1,194700.00,COP
col_order_0005089,1,transferencia,1,139100.00,COP
col_order_0005090,1,tarjeta_debito,1,806600.00,COP
col_order_0005091,1,credito_bnpl,12,94200.00,COP
col_order_0005091,2,tarjeta_credito,6,42600.00,COP
col_order_0005092,1,transferencia,1,261900.00,COP
col_order_0005093,1,transferencia,1,763200.00,COP
col_order_0005094,1,tarjeta_credito,1,229600.00,COP
col_order_0005095,1,tarjeta_credito,6,580800.00,COP
col_order_0005096,1,tarjeta_credito,1,64600.00,COP
col_order_0005096,2,bono_regalo,1,164400.00,COP
col_order_0005097,1,tarjeta_credito,6,607400.00,COP
col_order_0005098,1,tarjeta_credito,3,78200.00,COP
col_order_0005099,1,tarjeta_credito,1,212900.00,COP
col_order_0005100,1,bono_regalo,1,1208500.00,COP
col_order_0005101,1,tarjeta_credito,1,246800.00,COP
col_order_0005102,1,transferencia,1,130600.00,COP
col_order_0005103,1,tarjeta_credito,3,1600900.00,COP
col_order_0005104,1,credito_bnpl,3,468000.00,COP
col_order_0005105,1,transferencia,1,205000.00,COP
col_order_0005106,1,tarjeta_debito,1,294900.00,COP
col_order_0005108,1,transferencia,1,831800.00,COP
col_order_0005109,1,tarjeta_credito,1,444200.00,COP
col_order_0005110,1,tarjeta_credito,1,209400.00,COP
col_order_0005111,1,tarjeta_credito,3,394400.00,COP
col_order_0005112,1,bono_regalo,1,132800.00,COP
col_order_0005113,1,transferencia,1,335300.00,COP
col_order_0005114,1,tarjeta_credito,1,237000.00,COP
col_order_0005115,1,transferencia,1,358900.00,COP
col_order_0005116,1,transferencia,1,923700.00,COP
col_order_0005117,1,tarjeta_credito,3,186000.00,COP
col_order_0005118,1,tarjeta_credito,1,128000.00,COP
col_order_0005119,1,tarjeta_debito,1,73700.00,COP
col_order_0005120,1,tarjeta_credito,3,91400.00,COP
col_order_0005122,1,tarjeta_credito,1,126300.00,COP
col_order_0005123,1,tarjeta_credito,1,762500.00,COP
col_order_0005124,1,tarjeta_credito,3,321900.00,COP
col_order_0005125,1,tarjeta_debito,1,465000.00,COP
col_order_0005126,1,contra_entrega,1,502100.00,COP
col_order_0005127,1,credito_bnpl,3,170400.00,COP
col_order_0005128,1,credito_bnpl,3,1411100.00,COP
col_order_0005129,1,contra_entrega,1,194000.00,COP
col_order_0005130,1,tarjeta_credito,3,373000.00,COP
col_order_0005131,1,credito_bnpl,6,48500.00,COP
col_order_0005131,2,transferencia,1,60500.00,COP
col_order_0005132,1,credito_bnpl,6,246700.00,COP
col_order_0005133,1,contra_entrega,1,150300.00,COP
col_order_0005134,1,tarjeta_credito,6,497700.00,COP
col_order_0005135,1,tarjeta_debito,1,332900.00,COP
col_order_0005136,1,bono_regalo,1,586400.00,COP
col_order_0005137,1,tarjeta_credito,1,192800.00,COP
col_order_0005138,1,contra_entrega,1,140500.00,COP
col_order_0005138,2,tarjeta_credito,3,81700.00,COP
col_order_0005140,1,transferencia,1,770100.00,COP
col_order_0005141,1,transferencia,1,306600.00,COP
col_order_0005141,2,credito_bnpl,3,754300.00,COP
col_order_0005142,1,contra_entrega,1,185900.00,COP
col_order_0005142,2,contra_entrega,1,425200.00,COP
col_order_0005143,1,bono_regalo,1,684000.00,COP
col_order_0005144,1,transferencia,1,178400.00,COP
col_order_0005145,1,contra_entrega,1,333800.00,COP
col_order_0005147,1,tarjeta_debito,1,134600.00,COP
col_order_0005148,1,tarjeta_debito,1,528000.00,COP
col_order_0005149,1,credito_bnpl,3,126200.00,COP
col_order_0005150,1,transferencia,1,738900.00,COP
col_order_0005151,1,tarjeta_credito,12,465900.00,COP
col_order_0005152,1,tarjeta_credito,3,143200.00,COP
col_order_0005153,1,tarjeta_debito,1,113600.00,COP
col_order_0005154,1,tarjeta_credito,12,1504900.00,COP
col_order_0005155,1,tarjeta_credito,3,773400.00,COP
col_order_0005156,1,credito_bnpl,3,57400.00,COP
col_order_0005156,2,transferencia,1,90200.00,COP
col_order_0005157,1,transferencia,1,294700.00,COP
col_order_0005158,1,tarjeta_credito,3,792200.00,COP
col_order_0005159,1,tarjeta_credito,3,64600.00,COP
col_order_0005160,1,tarjeta_credito,3,214400.00,COP
col_order_0005161,1,tarjeta_credito,3,836600.00,COP
col_order_0005162,1,tarjeta_credito,3,242200.00,COP
col_order_0005163,1,tarjeta_credito,12,1183700.00,COP
col_order_0005164,1,tarjeta_debito,1,217200.00,COP
col_order_0005165,1,contra_entrega,1,130800.00,COP
col_order_0005166,1,tarjeta_credito,1,147300.00,COP
col_order_0005167,1,transferencia,1,195800.00,COP
col_order_0005168,1,tarjeta_credito,1,168800.00,COP
col_order_0005170,1,transferencia,1,168600.00,COP
col_order_0005171,1,credito_bnpl,1,80700.00,COP
col_order_0005174,1,tarjeta_credito,3,822400.00,COP
col_order_0005175,1,contra_entrega,1,176900.00,COP
col_order_0005176,1,credito_bnpl,6,222100.00,COP
col_order_0005176,2,tarjeta_debito,1,236300.00,COP
col_order_0005177,1,tarjeta_credito,1,212000.00,COP
col_order_0005178,1,tarjeta_credito,1,105800.00,COP
col_order_0005179,1,transferencia,1,1996300.00,COP
col_order_0005180,1,tarjeta_debito,1,154200.00,COP
col_order_0005181,1,tarjeta_credito,3,342300.00,COP
col_order_0005182,1,tarjeta_debito,1,189000.00,COP
col_order_0005183,1,tarjeta_credito,3,205700.00,COP
col_order_0005184,1,credito_bnpl,6,1184400.00,COP
col_order_0005185,1,tarjeta_credito,1,47400.00,COP
col_order_0005185,2,transferencia,1,61200.00,COP
col_order_0005186,1,tarjeta_credito,6,630200.00,COP
col_order_0005187,1,tarjeta_debito,1,600400.00,COP
col_order_0005188,1,tarjeta_credito,1,378300.00,COP
col_order_0005189,1,tarjeta_credito,1,234100.00,COP
col_order_0005190,1,contra_entrega,1,126200.00,COP
col_order_0005191,1,bono_regalo,1,426600.00,COP
col_order_0005191,2,tarjeta_credito,6,582400.00,COP
col_order_0005192,1,tarjeta_credito,3,541300.00,COP
col_order_0005193,1,tarjeta_credito,6,174600.00,COP
col_order_0005194,1,tarjeta_credito,3,129300.00,COP
col_order_0005195,1,transferencia,1,847900.00,COP
col_order_0005196,1,tarjeta_credito,3,325200.00,COP
col_order_0005197,1,tarjeta_credito,3,514600.00,COP
col_order_0005198,1,tarjeta_debito,1,187800.00,COP
col_order_0005199,1,tarjeta_debito,1,267400.00,COP
col_order_0005199,2,tarjeta_credito,6,616300.00,COP
col_order_0005200,1,contra_entrega,1,466100.00,COP
col_order_0005200,2,transferencia,1,707000.00,COP
col_order_0005202,1,tarjeta_credito,3,262600.00,COP
col_order_0005203,1,contra_entrega,1,572900.00,COP
col_order_0005204,1,tarjeta_credito,3,113300.00,COP
col_order_0005204,2,tarjeta_credito,12,271000.00,COP
col_order_0005205,1,transferencia,1,203600.00,COP
col_order_0005206,1,transferencia,1,939000.00,COP
col_order_0005207,1,transferencia,1,83900.00,COP
col_order_0005208,1,credito_bnpl,6,690900.00,COP
col_order_0005209,1,tarjeta_credito,1,121800.00,COP
col_order_0005210,1,tarjeta_credito,3,111200.00,COP
col_order_0005211,1,tarjeta_debito,1,1438000.00,COP
col_order_0005212,1,tarjeta_credito,3,115400.00,COP
col_order_0005213,1,transferencia,1,672700.00,COP
col_order_0005214,1,bono_regalo,1,242700.00,COP
col_order_0005215,1,tarjeta_credito,3,429200.00,COP
col_order_0005216,1,tarjeta_credito,1,183600.00,COP
col_order_0005217,1,tarjeta_credito,1,102500.00,COP
col_order_0005218,1,transferencia,1,167900.00,COP
col_order_0005219,1,tarjeta_credito,3,413200.00,COP
col_order_0005220,1,transferencia,1,204200.00,COP
col_order_0005221,1,tarjeta_credito,3,30800.00,COP
col_order_0005221,2,transferencia,1,71600.00,COP
col_order_0005222,1,tarjeta_debito,1,421000.00,COP
col_order_0005223,1,tarjeta_credito,3,114400.00,COP
col_order_0005224,1,tarjeta_debito,1,1005200.00,COP
col_order_0005225,1,tarjeta_credito,3,247700.00,COP
col_order_0005226,1,tarjeta_credito,1,169900.00,COP
col_order_0005227,1,transferencia,1,148300.00,COP
col_order_0005229,1,transferencia,1,509900.00,COP
col_order_0005230,1,tarjeta_credito,12,3204900.00,COP
col_order_0005231,1,tarjeta_credito,3,272000.00,COP
col_order_0005232,1,tarjeta_credito,6,493600.00,COP
col_order_0005233,1,tarjeta_credito,6,840900.00,COP
col_order_0005234,1,tarjeta_credito,1,68100.00,COP
col_order_0005234,2,tarjeta_credito,1,154800.00,COP
col_order_0005235,1,tarjeta_credito,1,932900.00,COP
col_order_0005236,1,tarjeta_credito,6,346700.00,COP
col_order_0005237,1,contra_entrega,1,1110300.00,COP
col_order_0005238,1,contra_entrega,1,1522000.00,COP
col_order_0005239,1,tarjeta_credito,6,659900.00,COP
col_order_0005239,2,tarjeta_debito,1,356600.00,COP
col_order_0005240,1,transferencia,1,860700.00,COP
col_order_0005241,1,tarjeta_credito,1,212800.00,COP
col_order_0005242,1,tarjeta_credito,6,764700.00,COP
col_order_0005243,1,tarjeta_credito,3,263200.00,COP
col_order_0005244,1,tarjeta_debito,1,65100.00,COP
col_order_0005244,2,tarjeta_credito,3,62300.00,COP
col_order_0005245,1,transferencia,1,630300.00,COP
col_order_0005246,1,tarjeta_debito,1,303200.00,COP
col_order_0005247,1,tarjeta_credito,12,1608600.00,COP
col_order_0005248,1,tarjeta_debito,1,338000.00,COP
col_order_0005249,1,credito_bnpl,6,560000.00,COP
col_order_0005250,1,transferencia,1,490100.00,COP
col_order_0005252,1,tarjeta_debito,1,88200.00,COP
col_order_0005253,1,,1,397200.00,COP
col_order_0005253,2,,1,749500.00,COP
col_order_0005254,1,credito_bnpl,1,163800.00,COP
col_order_0005255,1,tarjeta_credito,12,1092400.00,COP
col_order_0005256,1,tarjeta_credito,1,676200.00,COP
col_order_0005257,1,tarjeta_credito,6,1517000.00,COP
col_order_0005258,1,tarjeta_credito,3,485200.00,COP
col_order_0005259,1,tarjeta_credito,6,319600.00,COP
col_order_0005260,1,contra_entrega,1,481700.00,COP
col_order_0005261,1,transferencia,1,367200.00,COP
col_order_0005262,1,contra_entrega,1,1358500.00,COP
col_order_0005263,1,tarjeta_debito,1,95400.00,COP
col_order_0005264,1,transferencia,1,333600.00,COP
col_order_0005265,1,transferencia,1,104000.00,COP
col_order_0005266,1,tarjeta_credito,3,104200.00,COP
col_order_0005267,1,tarjeta_debito,1,991800.00,COP
col_order_0005268,1,tarjeta_credito,1,160000.00,COP
col_order_0005269,1,tarjeta_debito,1,284900.00,COP
col_order_0005271,1,tarjeta_credito,1,75700.00,COP
col_order_0005272,1,tarjeta_credito,1,153000.00,COP
col_order_0005273,1,tarjeta_credito,6,345900.00,COP
col_order_0005275,1,contra_entrega,1,280900.00,COP
col_order_0005276,1,contra_entrega,1,1448200.00,COP
col_order_0005277,1,tarjeta_credito,1,59700.00,COP
col_order_0005278,1,contra_entrega,1,554400.00,COP
col_order_0005279,1,credito_bnpl,6,525100.00,COP
col_order_0005280,1,bono_regalo,1,1633000.00,COP
col_order_0005281,1,tarjeta_credito,1,84500.00,COP
col_order_0005282,1,transferencia,1,870300.00,COP
col_order_0005283,1,transferencia,1,952500.00,COP
col_order_0005284,1,tarjeta_credito,18,2104600.00,COP
col_order_0005285,1,transferencia,1,312000.00,COP
col_order_0005286,1,transferencia,1,95400.00,COP
col_order_0005287,1,contra_entrega,1,1024000.00,COP
col_order_0005288,1,tarjeta_debito,1,103100.00,COP
col_order_0005289,1,tarjeta_credito,1,148500.00,COP
col_order_0005290,1,transferencia,1,129100.00,COP
col_order_0005291,1,credito_bnpl,12,78300.00,COP
col_order_0005292,1,tarjeta_credito,12,1467300.00,COP
col_order_0005293,1,tarjeta_debito,1,639300.00,COP
col_order_0005294,1,credito_bnpl,6,68700.00,COP
col_order_0005294,2,credito_bnpl,3,43000.00,COP
col_order_0005295,1,bono_regalo,1,507100.00,COP
col_order_0005296,1,tarjeta_debito,1,163000.00,COP
col_order_0005297,1,tarjeta_debito,1,353000.00,COP
col_order_0005298,1,tarjeta_credito,1,131400.00,COP
col_order_0005298,2,tarjeta_debito,1,190600.00,COP
col_order_0005299,1,tarjeta_credito,1,144700.00,COP
col_order_0005300,1,tarjeta_credito,3,287300.00,COP
col_order_0005302,1,tarjeta_debito,1,94900.00,COP
col_order_0005302,2,tarjeta_debito,1,58100.00,COP
col_order_0005303,1,tarjeta_credito,3,141600.00,COP
col_order_0005304,1,tarjeta_debito,1,370100.00,COP
col_order_0005305,1,tarjeta_debito,1,395300.00,COP
col_order_0005305,2,tarjeta_credito,1,189900.00,COP
col_order_0005306,1,tarjeta_debito,1,187000.00,COP
col_order_0005307,1,transferencia,1,138700.00,COP
col_order_0005308,1,tarjeta_credito,6,138100.00,COP
col_order_0005309,1,tarjeta_credito,1,150900.00,COP
col_order_0005310,1,tarjeta_debito,1,964400.00,COP
col_order_0005311,1,transferencia,1,577700.00,COP
col_order_0005312,1,credito_bnpl,3,249200.00,COP
col_order_0005313,1,credito_bnpl,6,84600.00,COP
col_order_0005314,1,tarjeta_credito,12,267200.00,COP
col_order_0005314,2,credito_bnpl,3,463400.00,COP
col_order_0005315,1,contra_entrega,1,128700.00,COP
col_order_0005316,1,tarjeta_credito,3,112800.00,COP
col_order_0005318,1,tarjeta_credito,1,163800.00,COP
col_order_0005319,1,contra_entrega,1,113700.00,COP
col_order_0005320,1,tarjeta_credito,1,147400.00,COP
col_order_0005321,1,credito_bnpl,1,297300.00,COP
col_order_0005322,1,tarjeta_credito,1,146000.00,COP
col_order_0005323,1,credito_bnpl,3,330600.00,COP
col_order_0005324,1,transferencia,1,482600.00,COP
col_order_0005325,1,tarjeta_credito,6,576900.00,COP
col_order_0005326,1,tarjeta_credito,1,565800.00,COP
col_order_0005327,1,tarjeta_debito,1,1810600.00,COP
col_order_0005328,1,credito_bnpl,3,540200.00,COP
col_order_0005328,2,transferencia,1,474000.00,COP
col_order_0005329,1,tarjeta_credito,1,85900.00,COP
col_order_0005330,1,tarjeta_credito,1,598500.00,COP
col_order_0005331,1,transferencia,1,192700.00,COP
col_order_0005332,1,tarjeta_credito,3,654500.00,COP
col_order_0005333,1,tarjeta_credito,3,260800.00,COP
col_order_0005334,1,tarjeta_debito,1,109100.00,COP
col_order_0005335,1,transferencia,1,107600.00,COP
col_order_0005336,1,tarjeta_credito,1,265100.00,COP
col_order_0005338,1,bono_regalo,1,754200.00,COP
col_order_0005339,1,tarjeta_credito,3,256700.00,COP
col_order_0005340,1,tarjeta_credito,6,1188800.00,COP
col_order_0005342,1,transferencia,1,1155600.00,COP
col_order_0005343,1,transferencia,1,1486300.00,COP
col_order_0005344,1,tarjeta_credito,3,233200.00,COP
col_order_0005345,1,credito_bnpl,1,574800.00,COP
col_order_0005346,1,tarjeta_credito,6,1371900.00,COP
col_order_0005348,1,contra_entrega,1,457100.00,COP
col_order_0005349,1,tarjeta_debito,1,719900.00,COP
col_order_0005350,1,contra_entrega,1,1224500.00,COP
col_order_0005351,1,transferencia,1,558400.00,COP
col_order_0005352,1,tarjeta_debito,1,131900.00,COP
col_order_0005353,1,transferencia,1,246300.00,COP
col_order_0005355,1,tarjeta_credito,3,515900.00,COP
col_order_0005356,1,tarjeta_credito,1,79500.00,COP
col_order_0005357,1,tarjeta_credito,6,429100.00,COP
col_order_0005358,1,contra_entrega,1,93900.00,COP
col_order_0005358,2,transferencia,1,159600.00,COP
col_order_0005359,1,tarjeta_debito,1,111500.00,COP
col_order_0005360,1,transferencia,1,150300.00,COP
col_order_0005361,1,tarjeta_credito,3,119900.00,COP
col_order_0005362,1,credito_bnpl,6,733400.00,COP
col_order_0005363,1,tarjeta_debito,1,128700.00,COP
col_order_0005365,1,tarjeta_credito,1,174600.00,COP
col_order_0005366,1,tarjeta_debito,1,954700.00,COP
col_order_0005367,1,tarjeta_credito,1,361100.00,COP
col_order_0005369,1,transferencia,1,685500.00,COP
col_order_0005370,1,tarjeta_credito,6,410300.00,COP
col_order_0005371,1,tarjeta_credito,1,172000.00,COP
col_order_0005372,1,tarjeta_debito,1,126500.00,COP
col_order_0005373,1,tarjeta_credito,6,725200.00,COP
col_order_0005375,1,tarjeta_debito,1,589500.00,COP
col_order_0005376,1,tarjeta_credito,3,217700.00,COP
col_order_0005377,1,contra_entrega,1,92200.00,COP
col_order_0005378,1,tarjeta_credito,3,380500.00,COP
col_order_0005379,1,contra_entrega,1,1350300.00,COP
col_order_0005380,1,tarjeta_credito,12,321400.00,COP
col_order_0005381,1,tarjeta_credito,1,112800.00,COP
col_order_0005382,1,transferencia,1,161600.00,COP
col_order_0005383,1,tarjeta_credito,1,91800.00,COP
col_order_0005384,1,transferencia,1,171500.00,COP
col_order_0005385,1,bono_regalo,1,444200.00,COP
col_order_0005386,1,tarjeta_credito,6,107000.00,COP
col_order_0005387,1,credito_bnpl,1,82200.00,COP
col_order_0005389,1,tarjeta_debito,1,91800.00,COP
col_order_0005390,1,tarjeta_debito,1,775900.00,COP
col_order_0005391,1,transferencia,1,223600.00,COP
col_order_0005392,1,tarjeta_credito,6,1062400.00,COP
col_order_0005393,1,tarjeta_debito,1,455900.00,COP
col_order_0005394,1,transferencia,1,116100.00,COP
col_order_0005395,1,tarjeta_debito,1,782400.00,COP
col_order_0005396,1,tarjeta_credito,1,127700.00,COP
col_order_0005397,1,tarjeta_debito,1,258800.00,COP
col_order_0005398,1,transferencia,1,1541700.00,COP
col_order_0005399,1,tarjeta_credito,3,57700.00,COP
col_order_0005399,2,tarjeta_credito,1,120700.00,COP
col_order_0005400,1,credito_bnpl,3,126900.00,COP
col_order_0005402,1,tarjeta_credito,6,902500.00,COP
col_order_0005403,1,credito_bnpl,3,1806200.00,COP
col_order_0005404,1,transferencia,1,88100.00,COP
col_order_0005405,1,tarjeta_credito,1,170200.00,COP
col_order_0005406,1,transferencia,1,186300.00,COP
col_order_0005407,1,contra_entrega,1,182900.00,COP
col_order_0005407,2,tarjeta_debito,1,263800.00,COP
col_order_0005408,1,tarjeta_credito,3,100700.00,COP
col_order_0005409,1,tarjeta_credito,1,84200.00,COP
col_order_0005410,1,transferencia,1,333900.00,COP
col_order_0005411,1,tarjeta_credito,6,605200.00,COP
col_order_0005412,1,transferencia,1,125500.00,COP
col_order_0005413,1,tarjeta_debito,1,102000.00,COP
col_order_0005414,1,tarjeta_credito,3,716200.00,COP
col_order_0005415,1,transferencia,1,123700.00,COP
col_order_0005416,1,contra_entrega,1,277200.00,COP
col_order_0005417,1,tarjeta_credito,3,166800.00,COP
col_order_0005418,1,tarjeta_credito,1,86500.00,COP
col_order_0005418,2,tarjeta_credito,1,72200.00,COP
col_order_0005419,1,tarjeta_credito,3,877100.00,COP
col_order_0005420,1,tarjeta_debito,1,106200.00,COP
col_order_0005421,1,contra_entrega,1,740100.00,COP
col_order_0005423,1,credito_bnpl,6,764800.00,COP
col_order_0005424,1,tarjeta_debito,,188500.00,COP
col_order_0005425,1,credito_bnpl,3,161500.00,COP
col_order_0005426,1,tarjeta_credito,1,137200.00,COP
col_order_0005427,1,tarjeta_credito,3,780400.00,COP
col_order_0005428,1,transferencia,1,99600.00,COP
col_order_0005429,1,tarjeta_credito,1,742000.00,COP
col_order_0005430,1,tarjeta_credito,12,710400.00,COP
col_order_0005431,1,tarjeta_credito,3,113700.00,COP
col_order_0005432,1,credito_bnpl,3,138400.00,COP
col_order_0005433,1,credito_bnpl,6,196200.00,COP
col_order_0005434,1,tarjeta_credito,3,258300.00,COP
col_order_0005435,1,tarjeta_credito,18,1724600.00,COP
col_order_0005437,1,credito_bnpl,6,258100.00,COP
col_order_0005438,1,tarjeta_credito,3,962400.00,COP
col_order_0005439,1,bono_regalo,1,81900.00,COP
col_order_0005439,2,tarjeta_credito,1,112800.00,COP
col_order_0005440,1,tarjeta_credito,3,74600.00,COP
col_order_0005440,2,tarjeta_credito,3,142600.00,COP
col_order_0005442,1,transferencia,1,679400.00,COP
col_order_0005443,1,tarjeta_debito,1,124000.00,COP
col_order_0005444,1,credito_bnpl,3,93000.00,COP
col_order_0005445,1,transferencia,1,346200.00,COP
col_order_0005446,1,tarjeta_credito,6,423000.00,COP
col_order_0005447,1,tarjeta_credito,6,1048200.00,COP
col_order_0005448,1,tarjeta_debito,1,1708800.00,COP
col_order_0005449,1,transferencia,1,118000.00,COP
col_order_0005450,1,tarjeta_debito,1,893400.00,COP
col_order_0005451,1,transferencia,1,221900.00,COP
col_order_0005452,1,transferencia,1,572500.00,COP
col_order_0005453,1,credito_bnpl,1,400500.00,COP
col_order_0005454,1,credito_bnpl,6,1732000.00,COP
col_order_0005455,1,tarjeta_credito,1,116600.00,COP
col_order_0005456,1,contra_entrega,1,310500.00,COP
col_order_0005457,1,tarjeta_credito,1,168100.00,COP
col_order_0005458,1,tarjeta_credito,3,227000.00,COP
col_order_0005459,1,tarjeta_credito,3,156500.00,COP
