customer_id,customer_unique_id,customer_city,customer_department,customer_postal_code_prefix
col_customer_0016855,col_unique_011714,Bogota,Bogota D.C.,110
col_customer_0016856,col_unique_011715,Pasto,Narino,520
col_customer_0016857,col_unique_011716,Barranquilla,Atlantico,080
col_customer_0016858,col_unique_011717,Pereira,Risaralda,660
col_customer_0016859,col_unique_011718,Cali,Valle del Cauca,760
col_customer_0016860,col_unique_011719,Manizales,Caldas,170
col_customer_0016861,col_unique_011720,Bogota,bogota d.c.,110
col_customer_0016862,col_unique_011720,bogota,Bogota D.C.,110
col_customer_0016863,col_unique_011721,Santa Marta,Magdalena,470
col_customer_0016864,col_unique_011722,Medellin,Antioquia,050
col_customer_0016865,col_unique_011723,Pasto,Narino,520
col_customer_0016866,col_unique_011724,Bogota,Bogota D.C.,110
col_customer_0016867,col_unique_011725,Ibague,Tolima,730
col_customer_0016868,col_unique_011726,Medellin,Antioquia,050
col_customer_0016869,col_unique_011727,Medellin,Antioquia,050
col_customer_0016870,col_unique_011728,Cucuta,Norte de Santander,540
col_customer_0016871,col_unique_011729,Cali,Valle del Cauca,760
col_customer_0016872,col_unique_011730,Medellin,Antioquia,050
col_customer_0016873,col_unique_011731,Pereira,Risaralda,660
col_customer_0016874,col_unique_011732,  Cali  ,Valle del Cauca,760
col_customer_0016875,col_unique_011733,Bogota,Bogota D.C.,110
col_customer_0016876,col_unique_011734,Medellin,Antioquia,050
col_customer_0016877,col_unique_011735,Bogota,Bogota D.C.,110
col_customer_0016878,col_unique_011735,Bogota,Bogota D.C.,110
col_customer_0016879,col_unique_011735,Bogota,Bogota D.C.,110
col_customer_0016880,col_unique_011736, Bogota,  Bogota D.C.  ,110
col_customer_0016881,col_unique_011736,Bogota,Bogota D.C.,110
col_customer_0016882,col_unique_011737,Bogota,Bogota D.C.,110
col_customer_0016883,col_unique_011738,Pereira,Risaralda,660
col_customer_0016884,col_unique_011739,Neiva,Huila,410
col_customer_0016885,col_unique_011740,Bogota,Bogota D.C.,110
col_customer_0016886,col_unique_011740,Bogota,Bogota D.C.,110
col_customer_0016887,col_unique_011741,Monteria,Cordoba,230
col_customer_0016888,col_unique_011741,Monteria,Cordoba,230
col_customer_0016889,col_unique_011741,Monteria,Cordoba,230
col_customer_0016890,col_unique_011741,Monteria,Cordoba,230
col_customer_0016891,col_unique_011742,Manizales,Caldas,170
col_customer_0016892,col_unique_011743,Medellin,Antioquia,050
col_customer_0016893,col_unique_011744, Cartagena,Bolivar,130
col_customer_0016894,col_unique_011745,bogota,Bogota D.C.,110
col_customer_0016895,col_unique_011746,Pereira,Risaralda,660
col_customer_0016896,col_unique_011747,Manizales,Caldas,170
col_customer_0016897,col_unique_011748,Cali,Valle del Cauca,760
col_customer_0016898,col_unique_011748,Cali,Valle del Cauca,760
col_customer_0016899,col_unique_011748,Cali,Valle del Cauca,760
col_customer_0016900,col_unique_011748,Cali,Valle del Cauca,760
col_customer_0016901,col_unique_011748,Cali,Valle del Cauca,760
col_customer_0016902,col_unique_011748,Cali,Valle del Cauca,760
col_customer_0016903,col_unique_011749,Cali,Valle del Cauca,760
col_customer_0016904,col_unique_011749,Cali,Valle del Cauca,760
col_customer_0016905,col_unique_011749,Cali,Valle del Cauca,760
col_customer_0016906,col_unique_011749,Cali,Valle del Cauca,760
col_customer_0016907,col_unique_011749,Cali,Valle del Cauca,760
col_customer_0016908,col_unique_011750,Bogota,Bogota D.C.,110
col_customer_0016909,col_unique_011750,Bogota,Bogota D.C.,110
col_customer_0016910,col_unique_011750,Bogota,Bogota D.C.,110
col_customer_0016911,col_unique_011750,Bogota,Bogota D.C.,110
col_customer_0016912,col_unique_011750,Bogota,Bogota D.C.,110
col_customer_0016913,col_unique_011750,Bogota,bogota d.c.,110
col_customer_0016914,col_unique_011751,Pereira,Risaralda,660
col_customer_0016915,col_unique_011752,Bogota,bogota d.c.,110
col_customer_0016916,col_unique_011753,bucaramanga,Santander,680
col_customer_0016917,col_unique_011754,Popayan,Cauca,190
col_customer_0016918,col_unique_011755,Cali,Valle del Cauca,760
col_customer_0016919,col_unique_011756,Manizales,Caldas,170
col_customer_0016920,col_unique_011757,Bucaramanga,SANTANDER,680
col_customer_0016921,col_unique_011758,Medellin,Antioquia,050
col_customer_0016922,col_unique_011759,MANIZALES,Caldas,170
col_customer_0016923,col_unique_011759,Manizales,Caldas,170
col_customer_0016924,col_unique_011759,Manizales,Caldas,170
col_customer_0016925,col_unique_011760,Villavicencio,Meta,500
col_customer_0016926,col_unique_011761,Armenia,Quindio,630
col_customer_0016927,col_unique_011762,Chia,Cundinamarca,250
col_customer_0016928,col_unique_011763,Monteria,Cordoba,230
col_customer_0016929,col_unique_011763,Monteria,Cordoba,230
col_customer_0016930,col_unique_011763, Monteria,Cordoba,230
col_customer_0016931,col_unique_011763,Monteria,Cordoba,230
col_customer_0016932,col_unique_011764,Armenia,Quindio,630
col_customer_0016933,col_unique_011765,Cucuta,  Norte de Santander  ,540
col_customer_0016934,col_unique_011765,Cucuta,Norte de Santander,
col_customer_0016935,col_unique_011766,Pereira,Risaralda,660
col_customer_0016936,col_unique_011767,Bogota,  Bogota D.C.  ,110
col_customer_0016937,col_unique_011768,Bogota,Bogota D.C.,110
col_customer_0016938,col_unique_011769,medellin,Antioquia,050
col_customer_0016939,col_unique_011770,Bogota,Bogota D.C.,110
col_customer_0016940,col_unique_011771,Medellin,Antioquia,050
col_customer_0016941,col_unique_011772,Medellin,Antioquia,050
col_customer_0016942,col_unique_011772,Medellin,Antioquia,050
col_customer_0016943,col_unique_011772,Medellin,Antioquia,050
col_customer_0016944,col_unique_011773,Bucaramanga,Santander,680
col_customer_0016945,col_unique_011774,Bogota,Bogota D.C.,110
col_customer_0016946,col_unique_011774,BOGOTA,bogota d.c.,110
col_customer_0016947,col_unique_011774,Bogota,Bogota D.C.,110
col_customer_0016948,col_unique_011774,  Bogota  ,Bogota D.C.,110
col_customer_0016949,col_unique_011774,BOGOTA,Bogota D.C.,110
col_customer_0016950,col_unique_011774,Bogota,Bogota D.C.,110
col_customer_0016951,col_unique_011775,Medellin,Antioquia,050
col_customer_0016952,col_unique_011775,Medellin,Antioquia,050
col_customer_0016953,col_unique_011775,Medellin,Antioquia,050
col_customer_0016954,col_unique_011775,Medellin,Antioquia,050
col_customer_0016955,col_unique_011776,BUCARAMANGA,  Santander  ,680
col_customer_0016956,col_unique_011776,Bucaramanga,Santander,680
col_customer_0016957,col_unique_011777,Bucaramanga,Santander,680
col_customer_0016958,col_unique_011778,Pereira,Risaralda,660
col_customer_0016959,col_unique_011779,Bogota,Bogota D.C.,110
col_customer_0016960,col_unique_011780,Monteria,Cordoba,230
col_customer_0016961,col_unique_011780,MONTERIA,Cordoba,230
col_customer_0016962,col_unique_011781,  Medellin  ,Antioquia,050
col_customer_0016963,col_unique_011782,Ibague,Tolima,730
col_customer_0016964,col_unique_011783,Ibague,Tolima,730
col_customer_0016965,col_unique_011784,Barranquilla,Atlantico,080
col_customer_0016966,col_unique_011784,Barranquilla,Atlantico,080
col_customer_0016967,col_unique_011785, Medellin,Antioquia,050
col_customer_0016968,col_unique_011785,Medellin,Antioquia,050
col_customer_0016969,col_unique_011786,Cali,Valle del Cauca,760
col_customer_0016970,col_unique_011787,Chia,Cundinamarca,250
col_customer_0016971,col_unique_011788,Bogota,BOGOTA D.C.,110
col_customer_0016972,col_unique_011788,Bogota,BOGOTA D.C.,110
col_customer_0016973,col_unique_011789,armenia,Quindio,630
col_customer_0016974,col_unique_011790,Medellin,Antioquia,050
col_customer_0016975,col_unique_011790,Medellin,Antioquia,050
col_customer_0016976,col_unique_011791,Bogota, Bogota D.C.,110
col_customer_0016977,col_unique_011791,Bogota,Bogota D.C.,110
col_customer_0016978,col_unique_011791,Bogota,Bogota D.C.,110
col_customer_0016979,col_unique_011792,Pereira,Risaralda,660
col_customer_0016980,col_unique_011793,Barranquilla,Atlantico,080
col_customer_0016981,col_unique_011794,Medellin,Antioquia,050
col_customer_0016982,col_unique_011794,Medellin,Antioquia,050
col_customer_0016983,col_unique_011795,Medellin,Antioquia,050
col_customer_0016984,col_unique_011795,,Antioquia,050
col_customer_0016985,col_unique_011796,Bogota,Bogota D.C.,110
col_customer_0016986,col_unique_011797,CALI,Valle del Cauca,760
col_customer_0016987,col_unique_011798,Chia,Cundinamarca,250
col_customer_0016988,col_unique_011799,Tunja,Boyaca,150
col_customer_0016989,col_unique_011800,Bogota,Bogota D.C. ,110
col_customer_0016990,col_unique_011800, Bogota,Bogota D.C.,110
col_customer_0016991,col_unique_011801,  Cartagena  , Bolivar,130
col_customer_0016992,col_unique_011802,Cali,valle del cauca,760
col_customer_0016993,col_unique_011803,Medellin,Antioquia,050
col_customer_0016994,col_unique_011804,Bogota,Bogota D.C.,110
col_customer_0016995,col_unique_011804,Bogota,Bogota D.C.,110
col_customer_0016996,col_unique_011804,BOGOTA,BOGOTA D.C.,110
col_customer_0016997,col_unique_011805,Cucuta,Norte de Santander,540
col_customer_0016998,col_unique_011805,Cucuta,Norte de Santander,540
col_customer_0016999,col_unique_011805,Cucuta,Norte de Santander,540
col_customer_0017000,col_unique_011805,Cucuta, Norte de Santander,540
col_customer_0017001,col_unique_011806,  Villavicencio  ,Meta,500
col_customer_0017002,col_unique_011806,Villavicencio,Meta,500
col_customer_0017003,col_unique_011806,Villavicencio,meta,500
col_customer_0017004,col_unique_011807,Barranquilla,Atlantico,080
col_customer_0017005,col_unique_011808,Bogota,Bogota D.C.,110
col_customer_0017006,col_unique_011809,Cartagena,Bolivar,130
col_customer_0017007,col_unique_011810,Bucaramanga,Santander,680
col_customer_0017008,col_unique_011811,Neiva,Huila,410
col_customer_0017009,col_unique_011812,Ibague,Tolima,730
col_customer_0017010,col_unique_011812,Ibague,Tolima,730
col_customer_0017011,col_unique_011813,Cartagena,Bolivar,130
col_customer_0017012,col_unique_011814,Bucaramanga,Santander ,680
col_customer_0017013,col_unique_011815,Bucaramanga,Santander,680
col_customer_0017014,col_unique_011815,Bucaramanga ,Santander,680
col_customer_0017015,col_unique_011816,Cucuta,Norte de Santander,540
col_customer_0017016,col_unique_011817,medellin,Antioquia,050
col_customer_0017017,col_unique_011818,Medellin,Antioquia,050
col_customer_0017018,col_unique_011819,Manizales,Caldas,
col_customer_0017019,col_unique_011819, Manizales,Caldas,170
col_customer_0017020,col_unique_011820,Bogota,Bogota D.C.,110
col_customer_0017021,col_unique_011821,Cartagena,Bolivar,130
col_customer_0017022,col_unique_011821,Cartagena,Bolivar,
col_customer_0017023,col_unique_011821,Cartagena ,Bolivar,130
col_customer_0017024,col_unique_011821,Cartagena,Bolivar,130
col_customer_0017025,col_unique_011821,Cartagena,Bolivar,130
col_customer_0017026,col_unique_011821,Cartagena,  Bolivar  ,130
col_customer_0017027,col_unique_011822,Cali,Valle del Cauca,
col_customer_0017028,col_unique_011822,Cali,Valle del Cauca,760
col_customer_0017029,col_unique_011823,Tunja,boyaca,150
col_customer_0017030,col_unique_011823,Tunja,Boyaca,150
col_customer_0017031,col_unique_011824,Barranquilla,Atlantico,080
col_customer_0017032,col_unique_011824,Barranquilla,Atlantico,080
col_customer_0017033,col_unique_011824,Barranquilla,Atlantico,080
col_customer_0017034,col_unique_011825,Chia,Cundinamarca,250
col_customer_0017035,col_unique_011826,Cucuta,Norte de Santander,540
col_customer_0017036,col_unique_011827,Bogota,Bogota D.C.,110
col_customer_0017037,col_unique_011827,Bogota,Bogota D.C.,110
col_customer_0017038,col_unique_011827,Bogota,Bogota D.C.,110
col_customer_0017039,col_unique_011828,Bogota,Bogota D.C.,110
col_customer_0017040,col_unique_011829,Cali,Valle del Cauca,760
col_customer_0017041,col_unique_011830,Cali,Valle del Cauca,760
col_customer_0017042,col_unique_011830,Cali,Valle del Cauca,760
col_customer_0017043,col_unique_011831,Bucaramanga,Santander ,680
col_customer_0017044,col_unique_011832,Neiva,Huila,410
col_customer_0017045,col_unique_011833,BOGOTA,Bogota D.C.,110
col_customer_0017046,col_unique_011834,Barranquilla,Atlantico,080
col_customer_0017047,col_unique_011835,Cucuta,Norte de Santander,540
col_customer_0017048,col_unique_011836, Bucaramanga,Santander,680
col_customer_0017049,col_unique_011836,Bucaramanga,Santander,680
col_customer_0017050,col_unique_011837,Medellin,Antioquia,050
col_customer_0017051,col_unique_011837,Medellin,Antioquia,050
col_customer_0017052,col_unique_011838,Cucuta,Norte de Santander,540
col_customer_0017053,col_unique_011839,Ibague,Tolima,730
col_customer_0017054,col_unique_011840,Cali,  Valle del Cauca  ,
col_customer_0017055,col_unique_011841,Bogota,Bogota D.C.,110
col_customer_0017056,col_unique_011841,Bogota,Bogota D.C.,110
col_customer_0017057,col_unique_011842,Bogota,Bogota D.C.,110
col_customer_0017058,col_unique_011843,SANTA MARTA,Magdalena,470
col_customer_0017059,col_unique_011844,Medellin,Antioquia,050
col_customer_0017060,col_unique_011845,Bogota,Bogota D.C.,110
col_customer_0017061,col_unique_011846,Santa Marta,Magdalena,470
col_customer_0017062,col_unique_011846,Santa Marta,Magdalena,470
col_customer_0017063,col_unique_011847,Bucaramanga,Santander,680
col_customer_0017064,col_unique_011848,Ibague,Tolima,730
col_customer_0017065,col_unique_011849,Bogota,Bogota D.C.,110
col_customer_0017066,col_unique_011850,Bogota,Bogota D.C.,110
col_customer_0017067,col_unique_011851,Cucuta,Norte de Santander ,540
col_customer_0017068,col_unique_011851, Cucuta,Norte de Santander,540
col_customer_0017069,col_unique_011852,Bogota,Bogota D.C.,110
col_customer_0017070,col_unique_011852,Bogota,Bogota D.C.,110
col_customer_0017071,col_unique_011852,Bogota,Bogota D.C.,110
col_customer_0017072,col_unique_011853,Popayan,Cauca,190
col_customer_0017073,col_unique_011854,Cartagena,Bolivar,130
col_customer_0017074,col_unique_011855,,Atlantico,080
col_customer_0017075,col_unique_011856,,Valle del Cauca,760
col_customer_0017076,col_unique_011856,Cali,Valle del Cauca,760
col_customer_0017077,col_unique_011857,Barranquilla,Atlantico,080
col_customer_0017078,col_unique_011858,BARRANQUILLA,Atlantico,080
col_customer_0017079,col_unique_011858,Barranquilla,Atlantico,080
col_customer_0017080,col_unique_011858,Barranquilla,Atlantico,080
col_customer_0017081,col_unique_011859,Cali,Valle del Cauca,760
col_customer_0017082,col_unique_011860,Villavicencio,Meta,500
col_customer_0017083,col_unique_011860,Villavicencio,Meta,500
col_customer_0017084,col_unique_011861,Bogota,Bogota D.C.,110
col_customer_0017085,col_unique_011861,bogota,Bogota D.C.,110
col_customer_0017086,col_unique_011861,Bogota,Bogota D.C.,110
col_customer_0017087,col_unique_011862,Cali,Valle del Cauca,760
col_customer_0017088,col_unique_011862,Cali,Valle del Cauca,760
col_customer_0017089,col_unique_011862,cali,Valle del Cauca,760
col_customer_0017090,col_unique_011863,Cartagena,Bolivar,130
col_customer_0017091,col_unique_011864,Cali ,Valle del Cauca,760
col_customer_0017092,col_unique_011865,Barranquilla,Atlantico,080
col_customer_0017093,col_unique_011866,Bogota,Bogota D.C.,110
col_customer_0017094,col_unique_011867,Medellin,  Antioquia  ,050
col_customer_0017095,col_unique_011868,Cali,Valle del Cauca,760
col_customer_0017096,col_unique_011868,Cali,Valle del Cauca,760
col_customer_0017097,col_unique_011869,Santa Marta,Magdalena,470
col_customer_0017098,col_unique_011870,Cucuta,Norte de Santander,540
col_customer_0017099,col_unique_011871,Cucuta,Norte de Santander,540
col_customer_0017100,col_unique_011872,Cartagena,Bolivar,130
col_customer_0017101,col_unique_011873,bogota,Bogota D.C.,110
col_customer_0017102,col_unique_011873,Bogota,Bogota D.C.,110
col_customer_0017103,col_unique_011873,Bogota ,BOGOTA D.C.,110
col_customer_0017104,col_unique_011873,Bogota ,Bogota D.C.,110
col_customer_0017105,col_unique_011873,Bogota,Bogota D.C.,110
col_customer_0017106,col_unique_011874,Medellin,Antioquia,050
col_customer_0017107,col_unique_011875,Medellin,Antioquia,050
col_customer_0017108,col_unique_011875,Medellin,Antioquia,050
col_customer_0017109,col_unique_011875,Medellin,Antioquia,050
col_customer_0017110,col_unique_011876,Cali,Valle del Cauca,760
col_customer_0017111,col_unique_011877,  Bogota  ,Bogota D.C.,110
col_customer_0017112,col_unique_011878,Bogota,Bogota D.C.,110
col_customer_0017113,col_unique_011878,Bogota,  Bogota D.C.  ,110
col_customer_0017114,col_unique_011879,Barranquilla,Atlantico,080
col_customer_0017115,col_unique_011880,Manizales,Caldas,170
col_customer_0017116,col_unique_011881,Ibague,Tolima,730
col_customer_0017117,col_unique_011881,Ibague,Tolima,730
col_customer_0017118,col_unique_011881,Ibague,Tolima,730
col_customer_0017119,col_unique_011882,Medellin,Antioquia,050
col_customer_0017120,col_unique_011883,Chia,Cundinamarca,250
col_customer_0017121,col_unique_011884,Bogota,Bogota D.C.,110
col_customer_0017122,col_unique_011885,Popayan,Cauca,190
col_customer_0017123,col_unique_011886,Pereira,Risaralda,660
col_customer_0017124,col_unique_011887, Neiva,Huila,410
col_customer_0017125,col_unique_011887,Neiva,Huila,410
col_customer_0017126,col_unique_011887,Neiva,Huila,410
col_customer_0017127,col_unique_011887,Neiva,Huila,410
col_customer_0017128,col_unique_011887,NEIVA,Huila,410
col_customer_0017129,col_unique_011887,Neiva,Huila,410
col_customer_0017130,col_unique_011888,Bucaramanga,SANTANDER,680
col_customer_0017131,col_unique_011889,Cali,Valle del Cauca,760
col_customer_0017132,col_unique_011890,Villavicencio,  Meta  ,500
col_customer_0017133,col_unique_011891,Pereira,Risaralda,660
col_customer_0017134,col_unique_011892,Bucaramanga, Santander,680
